"","ID1","CMODE6","CMODE5","MC","AGE","AGE2","RACE","GEND","EDUC","STUD","HHSIZE","HHMEMEMP","HHMEMSTU","HHMEM16L","HHMEM65P","HHINC","DISAB","DLIC","HHVEHBIKE","HHVEHAUTO","TPASS","VSHMEMAUTO","VSHMEMBIKE","HTYPE","HTEN","HDUR","WSELF","WDAYS1","WFLEX","TYPSAT","TYPSATTT","TTIDEAL","TPORT","DAYTempMax","DAYTempMin","DAYTempFrz","DAYTempAvgDev","DAYWeatherRAIN","DAYWeatherMIST","DAYWeatherFOG","DAYWeatherSNOW","DAYPrecip","DAYPrecipTrace","DAYPrecipTenth","DAYPrecipQuart","DAYPrecipHalf","AV_W","GDIST_W","GTT_W","GCO_W","TAUSE3_W","TELIKE3_W","AV_B","GDIST_B","GTT_B","GCO_B","TAUSE3_B","TELIKE3_B","AV_D","GDIST_D","GTT_D","GCO_D","TAUSE3_D","TELIKE3_D","AV_P","GDIST_P","GTT_P","GCO_P","TAUSE3_P","TELIKE3_P","AV_T","GDIST_T","GTT_T","GCO_T","TAUSE3_T","TELIKE3_T"
"398",10398,"Public transit","Tran","T","55-64","55+","White-alone","Female","Grad deg","No",1,0,0,0,0,"100-150k","No","Yes",2,1,"Yes","No","No","MF","Owned","5+ years","No",5,"Somewhat flexible","Very satisfied","Somewhat satsified",20,"Yes",67,56,0,13.5,0,0,0,0,0,0,0,0,0,0,13.8043824067446,276.85,0,NA,NA,0,19.0083661417323,99.3333333333333,0,NA,NA,1,19.2208750894775,32.7833333333333,7.40260938618468,"Wasted","Disliked",0,19.2208750894775,29.2833333333333,3.70130469309234,NA,NA,1,15.7138560804899,72.0666666666667,1,"Useful","Liked"
"399",10399,"Automobile, driver","AutoD","D","55-64","55+","White-alone","Female","UG deg","No",2,0,0,0,1,"Missing","No","Yes",0,0,"No","Yes","Yes","SF","Owned","5+ years","No",5,"Somewhat flexible","Somewhat dissatisfied","Very dissatisfied",20,"Yes",64,45,0,4.8,0,0,0,0,0,0,0,0,0,0,24.6218334924044,493.983333333333,0,NA,NA,0,25.9975493120178,144.133333333333,0,NA,NA,1,25.7390588960471,59.3166666666667,3.21738236200589,"Wasted","Disliked",1,25.7390588960471,58.3166666666667,1.60869118100294,"Wasted","Disliked",0,26.6089785651794,132.783333333333,2.5,NA,NA
"400",10400,"Public transit","Tran","T","18-34","18-34","White-alone","Female","Grad deg","No",2,1,0,0,0,"75-100k","No","Yes",0,2,"Yes","No","No","SF","Rented","0-5 years","No",5,"Somewhat flexible","Very satisfied","Very satisfied",10,"No",68,41,0,5,0,1,0,0,0,0,0,0,0,0,3.24480036586336,64.95,0,NA,NA,0,3.9761542591267,22.8166666666667,0,NA,NA,1,3.45730931360853,18.6333333333333,5.43216366420107,"Neither","Disliked",0,3.45730931360853,15.1333333333333,2.71608183210053,NA,NA,1,3.42437664041995,17.9166666666667,1,"Useful","Liked"
"401",10401,"Automobile, driver","AutoD","D","45-54","45-54","White-alone","Female","UG deg","No",2,0,0,0,0,"75-100k","No","Yes",2,1,"No","No","No","SF","Owned","5+ years","No",5,"Somewhat inflexible","Neither satsfied nor dissatisfied","Somewhat dissatisfied",15,"No",69,45,0,7.4,0,1,1,0,0,0,0,0,0,0,4.20171200190885,85.6333333333333,0,NA,NA,1,4.86285095044938,30.4166666666667,0,"Useful","Liked",1,5.43761930326891,22.4166666666667,5.67970241290861,"Wasted","Liked",0,5.43761930326891,18.9166666666667,2.83985120645431,NA,NA,1,4.29864590789788,37.0666666666667,2.5,"Useful","Disliked"
"402",10402,"Bicycling","Bike","B","18-34","18-34","White-alone","Male","UG deg","No",2,1,0,0,0,"75-100k","No","Yes",3,1,"No","No","No","SF","Owned","0-5 years","No",5,"Somewhat flexible","Very satisfied","Very satisfied",25,"No",69,45,0,7.4,0,1,1,0,0,0,0,0,0,0,6.23235305814046,125.316666666667,0,NA,NA,1,6.87236538614491,40.8833333333333,0,"Useful","Liked",0,9.15031217688698,30.7333333333333,6.14378902211087,NA,NA,0,9.15031217688698,27.2333333333333,3.07189451105544,NA,NA,1,7.57513620456534,49.2333333333333,2.5,"Useful","Neither"
"403",10403,"Automobile, passenger","AutoP","P","55-64","55+","White-alone","Female","Grad deg","No",1,0,0,0,0,"75-100k","No","Yes",1,1,"No","No","No","SF","Owned","5+ years","No",5,"Somewhat flexible","Somewhat dissatisfied","Somewhat dissatisfied",10,"Yes",61,49,0,8.7,0,0,0,0,0,0,0,0,0,0,16.1432235743259,323.3,0,NA,NA,0,19.1624661974071,106.15,0,NA,NA,1,18.971083870198,31.0333333333333,2.37138548377476,"Wasted","Liked",1,18.971083870198,30.0333333333333,1.18569274188738,"Wasted","Neither",0,18.4379473872584,75.2,2.5,NA,NA
"404",10404,"Automobile, driver","AutoD","D","35-44","35-44","Non-white/multiple","Female","UG deg","No",3,1,1,1,0,"75-100k","No","Yes",1,1,"Yes","No","No","SF","Owned","5+ years","No",5,"Very flexible","Very satisfied","Somewhat satsified",10,"Yes",63,53,0,9.2,0,0,0,0,0,0,0,0,0,0,4.52855324902569,92.0333333333333,0,NA,NA,1,5.61471009305655,32.6833333333333,0,"Useful","Liked",1,5.55505845860177,20.7833333333333,0.694382307325221,"Neither","Liked",0,5.55505845860177,18.7833333333333,0.34719115366261,NA,NA,0,6.94444444444444,46.8166666666667,1,NA,NA
"406",10406,"Bicycling","Bike","B","45-54","45-54","White-alone","Female","UG deg","No",2,1,0,0,0,"75-100k","No","Yes",8,2,"Yes","No","No","SF","Owned","0-5 years","No",5,"Somewhat flexible","Very satisfied","Somewhat satsified",10,"No",62,48,0,7.6,0,0,0,0,0,0,0,0,0,0,2.62529328720274,52.15,0,NA,NA,1,2.62529328720274,16.3666666666667,0,"Useful","Liked",0,2.62529328720274,10.0833333333333,0.328161660900342,NA,NA,1,2.62529328720274,9.08333333333333,0.164080830450171,"Wasted","Neither",0,2.63585659747077,19.8166666666667,2.5,NA,NA
"408",10408,"Automobile, passenger","AutoP","P","45-54","45-54","White-alone","Female","UG deg","Yes",2,0,0,1,0,"100-150k","No","Yes",5,1,"Yes","No","No","MF","Owned","0-5 years","Yes",5,"Somewhat inflexible","Somewhat dissatisfied","Somewhat dissatisfied",15,"Yes",63,53,0,9.2,0,0,0,0,0,0,0,0,0,0,4.13584665553169,84.4666666666667,0,NA,NA,0,4.66028394178,27.7,0,"Useful","Liked",1,4.01716475781436,23.5,5.5021455947268,"Neither","Neither",1,4.01716475781436,20,2.7510727973634,"Neither","Liked",0,5.16359460749224,43.1166666666667,1,NA,NA
"412",10412,"Bicycling","Bike","B","35-44","35-44","White-alone","Male","Grad deg","No",2,1,0,0,0,"100-150k","No","Yes",2,1,"No","Yes","No","MF","Rented","0-5 years","No",5,"Somewhat inflexible","Somewhat satsified","Somewhat satsified",20,"No",63,53,0,9.2,0,0,0,0,0,0,0,0,0,0,3.48278553249026,72.4666666666667,0,NA,NA,1,3.94757118428378,25.8,0,"Useful","Liked",1,3.5051548954108,15.7166666666667,0.43814436192635,"Useful","Disliked",0,3.5051548954108,14.7166666666667,0.219072180963175,NA,NA,0,4.47325121291657,41.3,2.5,NA,NA
"416",10416,"Public transit","Tran","T","45-54","45-54","White-alone","Female","UG deg","No",2,0,0,0,0,"50-75k","No","Yes",2,1,"No","No","No","SF","Owned","5+ years","No",5,"Somewhat inflexible","Somewhat satsified","Somewhat dissatisfied",35,"No",63,53,0,9.2,0,0,0,0,0,0,0,0,0,0,5.8402678358387,118.483333333333,0,NA,NA,0,7.23586753360375,39.4833333333333,0,NA,NA,1,6.20066312733636,29.3333333333333,5.77508289091704,"Wasted","Disliked",1,6.20066312733636,25.8333333333333,2.88754144545852,"Wasted","Neither",1,11.051086653941,62.4333333333333,4.5,"Wasted","Liked"
"417",10417,"Bicycling","Bike","B","35-44","35-44","White-alone","Male","Grad deg","No",4,1,0,2,0,"100-150k","No","Yes",1,1,"No","No","No","MF","Rented","5+ years","No",5,"Somewhat flexible","Somewhat satsified","Very satisfied",10,"Yes",63,53,0,9.2,0,0,0,0,0,0,0,0,0,0,3.40946373180625,68.8,0,NA,NA,1,3.43804680664917,20.1166666666667,0,"Useful","Liked",0,3.15905114133461,21.4833333333333,5.39488139266683,NA,NA,0,3.15905114133461,17.9833333333333,2.69744069633341,NA,NA,1,3.89972560248151,33.25,2.5,"Useful","Neither"
"419",10419,"Public transit","Tran","T","55-64","55+","White-alone","Female","Grad deg","No",2,0,0,0,0,"75-100k","No","Yes",2,2,"No","No","No","MF","Rented","5+ years","No",4,"Somewhat flexible","Somewhat satsified","Somewhat dissatisfied",10,"No",63,53,0,9.2,0,0,0,0,0,0,0,0,0,0,3.39206533842361,71.0166666666667,0,NA,NA,0,4.03145629523582,28.1666666666667,0,NA,NA,1,4.99396027201145,20.7333333333333,5.62424503400143,"Wasted","Disliked",1,4.99396027201145,17.2333333333333,2.81212251700072,"Neither","Neither",1,3.50453352421856,32.4,2.5,"Useful","Liked"
"423",10423,"Automobile, driver","AutoD","D","35-44","35-44","White-alone","Male","HS-col","No",5,0,1,2,0,"100-150k","No","Yes",2,3,"No","No","No","SF","Owned","5+ years","No",4,"Somewhat flexible","Somewhat dissatisfied","Somewhat dissatisfied",10,"Yes",58,51,0,4.5,1,0,0,0,0.3,1,1,1,0,0,17.6624761393462,354.233333333333,0,NA,NA,0,19.0052592857711,108.733333333333,0,NA,NA,1,20.2324673904398,48.1833333333333,7.52905842380498,"Useful","Neither",0,20.2324673904398,44.6833333333333,3.76452921190249,NA,NA,1,19.4451900898751,57.2333333333333,2.5,"Neither","Neither"
"430",10430,"Automobile, driver","AutoD","D","18-34","18-34","White-alone","Female","Grad deg","No",4,0,0,2,0,"150k+","No","Yes",2,2,"No","Yes","No","SF","Owned","0-5 years","No",4,"Somewhat flexible","Very satisfied","Very satisfied",10,"Yes",68,46,0,8.4,0,0,0,0,0,0,0,0,0,0,5.12320547999682,104.366666666667,0,NA,NA,0,7.1700021872266,39.6833333333333,0,NA,NA,1,4.3390350353933,14.2666666666667,0.542379379424163,"Useful","Liked",1,4.3390350353933,13.2666666666667,0.271189689712081,"Neither","Liked",0,7.6111757337151,43.8666666666667,2.5,NA,NA
"432",10432,"Automobile, driver","AutoD","D","45-54","45-54","White-alone","Female","Grad deg","Yes",4,1,0,0,0,"150k+","No","Yes",4,2,"No","No","No","SF","Owned","5+ years","No",5,"Somewhat flexible","Neither satsfied nor dissatisfied","Somewhat dissatisfied",10,"Yes",61,50,0,5.7,1,0,0,0,0.005,1,0,0,0,0,6.84688916726318,138.533333333333,0,NA,NA,0,7.32596635647817,45.2,0,NA,NA,1,6.9885617990933,31.8666666666667,5.87357022488666,"Useful","Disliked",0,6.9885617990933,28.3666666666667,2.93678511244333,NA,NA,1,6.70148830827965,40.8333333333333,2.5,"Useful","Liked"
"435",10435,"Automobile, driver","AutoD","D","45-54","45-54","White-alone","Female","Grad deg","No",3,1,1,0,0,"75-100k","No","Yes",1,1,"Yes","No","No","SF","Rented","0-5 years","No",5,"Neither flexible nor inflexible","Somewhat dissatisfied","Somewhat dissatisfied",5,"Yes",68,46,0,8.4,0,0,0,0,0,0,0,0,0,0,17.9806181897717,371.083333333333,0,NA,NA,1,19.6241449932395,127.5,0,"Useful","Liked",1,23.4225870913863,40.4666666666667,2.92782338642329,"Wasted","Disliked",0,23.4225870913863,39.4666666666667,1.46391169321164,NA,NA,1,19.8807712956335,79.15,1,"Useful","Disliked"
"440",10440,"Automobile, driver","AutoD","D","45-54","45-54","White-alone","Male","UG deg","No",5,1,3,3,0,"Missing","No","Yes",8,2,"Yes","No","No","SF","Owned","5+ years","No",4,"Very inflexible","Somewhat dissatisfied","Somewhat dissatisfied",18,"Yes",68,42,0,6.8,0,1,0,0,0,0,0,0,0,0,18.4217917362602,370.283333333333,0,NA,NA,1,19.4439473474907,106.483333333333,0,"Useful","Liked",1,16.0065219120337,24.4666666666667,2.00081523900422,"Wasted","Disliked",1,16.0065219120337,23.4666666666667,1.00040761950211,"Useful","Liked",1,34.7495625546807,91.5333333333333,1,"Wasted","Disliked"
"443",10443,"Automobile, driver","AutoD","D","45-54","45-54","White-alone","Female","Grad deg","No",2,0,0,0,0,"0-50k","Yes","Yes",0,2,"Yes","No","No","SF","Owned","5+ years","No",5,"Very inflexible","Somewhat satsified","Somewhat satsified",0,"Yes",59,45,0,4.4,0,1,1,0,0,0,0,0,0,0,5.75576135369442,124,0,NA,NA,0,7.14763282430605,44.9833333333333,0,NA,NA,1,7.19112880776267,28.4166666666667,5.89889110097033,"Useful","Liked",1,7.19112880776267,24.9166666666667,2.94944555048517,"Useful","Liked",0,7.65280760359501,45.85,1,NA,NA
"451",10451,"Automobile, driver","AutoD","D","55-64","55+","White-alone","Male","UG deg","No",2,0,0,0,1,"100-150k","No","Yes",1,2,"Yes","No","No","SF","Owned","5+ years","No",5,"Very inflexible","Somewhat satsified","Somewhat satsified",15,"Yes",64,50,0,9,1,1,1,0,0.05,1,0,0,0,0,13.0873200509027,257.783333333333,0,NA,NA,0,13.219050743657,70.0166666666667,0,NA,NA,1,17.2865465680426,34.25,2.16081832100533,"Wasted","Neither",1,17.2865465680426,33.25,1.08040916050266,"Wasted","Disliked",0,15.0054929213394,72.6333333333333,1,NA,NA
"456",10456,"Automobile, driver","AutoD","D","18-34","18-34","White-alone","Female","Grad deg","No",1,0,0,0,0,"75-100k","No","Yes",0,1,"Yes","No","No","MF","Rented","0-5 years","No",5,"Somewhat inflexible","Somewhat satsified","Neither satsfied nor dissatisfied",15,"Yes",64,49,0,8.7,1,0,0,0,0.09,1,0,0,0,0,7.5645728942973,151.266666666667,0,NA,NA,0,7.60247653702378,40.4,0,NA,NA,1,7.59874830987036,22.4333333333333,0.949843538733795,"Neither","Neither",0,7.59874830987036,21.4333333333333,0.474921769366897,NA,NA,1,7.58072854529547,35.65,1,"Neither","Neither"
"457",10457,"Automobile, driver","AutoD","D","45-54","45-54","White-alone","Female","UG deg","No",3,1,0,0,0,"0-50k","No","Yes",2,2,"No","No","No","MF","Rented","0-5 years","Yes",4,"Somewhat flexible","Neither satsfied nor dissatisfied","Somewhat dissatisfied",1,"Yes",61,50,0,5.7,1,0,0,0,0.005,1,0,0,0,0,5.21144018929452,120.866666666667,0,NA,NA,1,7.24456673029508,60.0166666666667,0,"Useful","Liked",1,5.81168476099578,27.6666666666667,0.726460595124473,"Useful","Liked",1,5.81168476099578,26.6666666666667,0.363230297562237,"Useful","Liked",0,7.47323132903842,57.3166666666667,2.5,NA,NA
"460",10460,"Public transit","Tran","T","45-54","45-54","White-alone","Female","UG deg","No",2,0,0,0,0,"150k+","No","Yes",0,1,"Yes","No","No","SF","Owned","5+ years","No",4,"Somewhat flexible","Somewhat satsified","Somewhat dissatisfied",15,"No",68,46,0,8.9,0,1,1,0,0,0,0,0,0,0,3.77855821999523,75.2666666666667,0,NA,NA,0,3.90407520082717,21.85,0,NA,NA,1,3.72077069911716,25.75,5.46509633738964,"Neither","Disliked",0,3.72077069911716,22.25,2.73254816869482,NA,NA,1,3.87984172432991,33.05,1,"Useful","Liked"
"462",10462,"Bicycling","Bike","B","65+","55+","White-alone","Male","UG deg","No",2,0,0,0,0,"Missing","No","Yes",3,2,"Yes","No","No","SF","Rented","0-5 years","No",5,"Somewhat inflexible","Somewhat satsified","Somewhat satsified",45,"No",66,44,0,9.3,0,1,1,0,0,0,0,0,0,1,8.22384772926111,164.933333333333,0,"Useful","Liked",1,8.22944006999125,44.6833333333333,0,"Useful","Liked",0,8.22944006999125,21.8833333333333,1.02868000874891,NA,NA,0,8.22944006999125,20.8833333333333,0.514340004374453,NA,NA,1,11.01194026883,45.95,1,"Useful","Neither"
"465",10465,"Automobile, driver","AutoD","D","45-54","45-54","Non-white/multiple","Male","Grad deg","No",2,0,0,0,0,"100-150k","No","Yes",2,2,"No","Yes","No","SF","Owned","0-5 years","No",5,"Very flexible","Somewhat dissatisfied","Very dissatisfied",15,"No",66,44,0,9.3,0,1,1,0,0,0,0,0,0,0,19.9025192873618,397.45,0,NA,NA,0,20.251108526207,109.066666666667,0,NA,NA,1,26.0441521514356,38.7166666666667,3.25551901892945,"Wasted","Neither",1,26.0441521514356,37.7166666666667,1.62775950946473,"Useful","Neither",0,21.879722421061,82.25,3.75,NA,NA
"466",10466,"Automobile, driver","AutoD","D","35-44","35-44","Non-white/multiple","Male","UG deg","No",1,0,0,0,0,"75-100k","No","Yes",0,1,"Yes","Yes","No","SF","Owned","0-5 years","No",3,"Very inflexible","Very dissatisfied","Very dissatisfied",10,"Yes",66,44,0,9.3,0,1,1,0,0,0,0,0,0,0,4.96848405312972,103.616666666667,0,NA,NA,0,5.67125487155015,40.4333333333333,0,NA,NA,1,5.60103992682733,14.2166666666667,0.700129990853416,"Wasted","Liked",1,5.60103992682733,13.2166666666667,0.350064995426708,"Useful","Liked",0,8.18905094249582,48.2333333333333,1,NA,NA
"467",10467,"Automobile, driver","AutoD","D","65+","55+","White-alone","Female","HS-col","No",2,0,0,0,0,"75-100k","No","Yes",6,3,"No","No","No","SF","Owned","5+ years","No",5,"Somewhat inflexible","Somewhat dissatisfied","Very dissatisfied",20,"Yes",65,49,0,8.1,1,0,0,0,0.06,1,0,0,0,0,15.3845293486042,311.016666666667,0,NA,NA,0,17.5096188260558,102.416666666667,0,NA,NA,1,19.8173914340253,46.5833333333333,6.47717392925316,"Wasted","Liked",1,19.8173914340253,44.5833333333333,3.23858696462658,"Neither","Neither",0,20.4145291497654,56.9833333333333,2.5,NA,NA
"469",10469,"Bicycling","Bike","B","55-64","55+","White-alone","Male","Grad deg","No",3,2,1,0,0,"100-150k","Yes","Yes",4,3,"No","No","No","SF","Owned","5+ years","No",4,"Somewhat flexible","Very satisfied","Very satisfied",20,"No",63,53,0,9.2,0,0,0,0,0,0,0,0,0,0,4.94735743259365,97.4333333333333,0,NA,NA,1,5.0113586653941,32,0,"Useful","Liked",0,6.97924123120973,26.7166666666667,5.87240515390122,NA,"Disliked",1,6.97924123120973,23.2166666666667,2.93620257695061,"Useful","Neither",1,5.80671379145789,50.1,2.5,"Wasted","Disliked"
"471",10471,"Bicycling","Bike","B","45-54","45-54","White-alone","Male","HS-col","No",2,0,0,0,0,"150k+","No","Yes",8,2,"No","Yes","No","SF","Owned","0-5 years","No",5,"Somewhat flexible","Very satisfied","Very satisfied",10,"No",63,51,0,9.1,1,0,0,0,0.005,1,0,0,0,0,2.82537481110316,61.0666666666667,0,NA,NA,1,3.53498071263819,18.1666666666667,0,"Useful","Liked",1,3.58717589278613,19.4666666666667,5.44839698659827,"Useful","Neither",0,3.58717589278613,15.9666666666667,2.72419849329913,NA,NA,0,3.83386025610435,32.85,2.5,NA,NA
"474",10474,"Automobile, driver","AutoD","D","18-34","18-34","White-alone","Female","UG deg","Yes",2,0,0,0,0,"0-50k","No","Yes",1,1,"No","No","No","MF","Rented","0-5 years","No",3,"Neither flexible nor inflexible","Neither satsfied nor dissatisfied","Neither satsfied nor dissatisfied",5,"No",63,51,0,9.1,1,0,0,0,0.005,1,0,0,0,0,6.01549451204963,124.916666666667,0,NA,NA,0,6.83259762984172,42.2666666666667,0,NA,NA,1,7.04821343354808,18.5333333333333,0.88102667919351,"Wasted","Neither",0,7.04821343354808,17.5333333333333,0.440513339596755,NA,NA,1,6.82949077388054,55.2166666666667,2.5,"Neither","Disliked"
"475",10475,"Automobile, driver","AutoD","D","35-44","35-44","White-alone","Male","Grad deg","No",2,0,0,0,0,"150k+","No","Yes",2,1,"No","Yes","No","SF","Owned","0-5 years","No",4,"Somewhat flexible","Very satisfied","Very satisfied",15,"No",63,51,0,8.6,0,0,0,0,0,0,0,0,0,0,3.72325618388611,75.1833333333333,0,NA,NA,1,3.80962677960709,22.5166666666667,0,"Useful","Liked",1,4.64661377555078,17.7666666666667,0.580826721943848,"Wasted","Liked",0,4.64661377555078,16.7666666666667,0.290413360971924,NA,NA,1,7.07368965242981,52.4666666666667,2.5,"Useful","Neither"
"477",10477,"Automobile, driver","AutoD","D","45-54","45-54","Non-white/multiple","Male","Grad deg","No",4,1,0,1,1,"100-150k","No","Yes",2,4,"Yes","No","No","SF","Owned","5+ years","Yes",5,"Somewhat inflexible","Somewhat satsified","Neither satsfied nor dissatisfied",5,"No",61,49,0,8.7,0,0,0,0,0,0,0,0,0,0,6.7406346933906,134.083333333333,0,NA,NA,0,6.80463592619104,37.5333333333333,0,NA,NA,1,7.19112880776267,20.0166666666667,0.898891100970333,"Wasted","Liked",0,7.19112880776267,19.0166666666667,0.449445550485167,NA,NA,1,7.27377117633023,22.8666666666667,1,"Useful","Liked"
"478",10478,"Bicycling","Bike","B","35-44","35-44","White-alone","Female","Grad deg","No",5,3,0,0,0,"0-50k","No","Yes",5,4,"No","No","No","SF","Rented","0-5 years","No",5,"Neither flexible nor inflexible","Somewhat satsified","Neither satsfied nor dissatisfied",30,"No",66,52,0,10.7,1,1,1,0,0.06,1,0,0,0,0,9.51443569553806,193.866666666667,0,NA,NA,1,11.5351348126939,69.0666666666667,0,"Useful","Liked",1,9.74496440785811,29.5166666666667,1.21812055098226,"Wasted","Disliked",0,9.74496440785811,28.5166666666667,0.609060275491132,NA,NA,1,12.8431211723535,79.4166666666667,2.5,"Useful","Liked"
"479",10479,"Automobile, driver","AutoD","D","55-64","55+","White-alone","Female","HS-col","No",1,0,0,0,0,"0-50k","Yes","Yes",0,1,"No","No","No","SF","Rented","0-5 years","No",5,"Neither flexible nor inflexible","Neither satsfied nor dissatisfied","Neither satsfied nor dissatisfied",10,"Yes",56,54,0,7.9,1,1,0,0,1.03,1,1,1,1,0,6.47965879265092,130.35,0,NA,NA,0,7.57140797741191,42.1,0,NA,NA,1,7.4962220631512,32.9833333333333,4.9370277578939,"Useful","Liked",1,7.4962220631512,30.9833333333333,2.46851387894695,"Useful","Neither",1,8.50284339457568,52.8166666666667,2.5,"Wasted","Disliked"
"480",10480,"Public transit","Tran","T","35-44","35-44","White-alone","Female","Grad deg","No",2,0,0,0,0,"150k+","No","Yes",2,0,"Yes","Yes","No","MF","Rented","5+ years","No",5,"Very flexible","Very satisfied","Somewhat satsified",15,"No",56,54,0,7.9,1,1,0,0,1.03,1,1,1,1,0,2.30715123677722,48.5,0,NA,NA,1,2.77131551737851,15.8333333333333,0,"Useful","Neither",0,2.46125129245208,11.6333333333333,0.30765641155651,NA,NA,0,2.46125129245208,10.6333333333333,0.153828205778255,NA,NA,1,2.59795295474429,22.0333333333333,2.5,"Useful","Liked"
"481",10481,"Automobile, driver","AutoD","D","55-64","55+","White-alone","Female","UG deg","Yes",4,3,2,1,0,"75-100k","No","Yes",4,3,"No","No","No","SF","Owned","5+ years","No",5,"Very flexible","Somewhat satsified","Somewhat satsified",0,"No",57,53,0,10.2,1,1,0,0,0.66,1,1,1,1,0,6.91461862721705,139,0,NA,NA,0,6.96246420901933,38.2833333333333,0,NA,NA,1,8.63084586017657,19.4666666666667,1.07885573252207,"Useful","Liked",0,8.63084586017657,18.4666666666667,0.539427866261036,NA,NA,1,7.14079774119144,35.95,2.5,"Wasted","Disliked"
"483",10483,"Automobile, driver","AutoD","D","55-64","55+","White-alone","Male","UG deg","No",3,1,1,0,0,"100-150k","No","Yes",4,3,"Yes","No","No","SF","Owned","5+ years","No",5,"Somewhat flexible","Very satisfied","Very satisfied",15,"No",58,45,0,7.4,1,1,0,0,0.17,1,1,0,0,0,4.04201960550386,79.9166666666667,0,NA,NA,1,4.14516722341526,23.0166666666667,0,"Useful","Liked",1,4.14081762506959,13.9333333333333,0.517602203133699,"Neither","Liked",0,4.14081762506959,12.9333333333333,0.25880110156685,NA,NA,0,6.37961803070071,43.9833333333333,1,NA,NA
"484",10484,"Public transit","Tran","T","55-64","55+","White-alone","Female","UG deg","No",2,1,0,0,0,"75-100k","No","Yes",0,2,"Yes","No","No","SF","Owned","5+ years","No",5,"Somewhat flexible","Very satisfied","Very satisfied",15,"No",60,46,0,6.2,1,0,0,0,0.1,1,1,0,0,1,3.41319195895968,70.6333333333333,0,"Neither","Liked",0,3.51385409210212,24.1,0,NA,NA,1,4.02151435616003,19.0166666666667,5.50268929452,"Neither","Disliked",0,4.02151435616003,15.5166666666667,2.75134464726,NA,NA,1,4.44777499403484,42.6166666666667,1,"Neither","Liked"
"485",10485,"Automobile, driver","AutoD","D","35-44","35-44","Non-white/multiple","Female","Grad deg","No",5,2,1,2,1,"150k+","Yes","Yes",1,2,"No","No","No","SF","Owned","0-5 years","No",5,"Somewhat inflexible","Very dissatisfied","Very dissatisfied",10,"No",56,54,0,8.1,1,1,0,0,0.99,1,1,1,1,0,12.2447407142289,236.6,0,NA,NA,0,12.7132545931759,64.6,0,NA,NA,1,13.7329247196373,31.55,1.71661558995466,"Wasted","Neither",1,13.7329247196373,30.55,0.858307794977332,"Wasted","Neither",0,16.8677423844747,71.2166666666667,2.5,NA,NA
"487",10487,"Automobile, driver","AutoD","D","45-54","45-54","White-alone","Female","UG deg","No",5,1,3,2,0,"100-150k","No","Yes",5,5,"No","No","No","SF","Owned","0-5 years","No",4,"Somewhat flexible","Very dissatisfied","Very dissatisfied",0,"Yes",58,45,0,7.4,1,1,0,0,0.17,1,1,0,0,0,12.8282082637398,266.9,0,NA,NA,0,15.8536645987433,93.8833333333333,0,NA,NA,1,16.7571383122564,36.8166666666667,6.09464228903205,"Wasted","Disliked",1,16.7571383122564,34.8166666666667,3.04732114451603,"Wasted","Disliked",1,14.8694126302394,63,2.5,"Wasted","Disliked"
"488",10488,"Automobile, passenger","AutoP","P","45-54","45-54","White-alone","Female","UG deg","No",2,0,0,0,0,"50-75k","No","Yes",1,2,"No","No","No","MF","Owned","0-5 years","No",5,"Somewhat flexible","Very satisfied","Very satisfied",20,"No",51,39,0,-0.6,1,1,0,0,0.08,1,0,0,0,0,9.62379702537183,195.15,0,NA,NA,0,9.73999343832021,57.1,0,NA,NA,0,9.8630249343832,17.9,1.2328781167979,NA,NA,1,9.8630249343832,16.9,0.61643905839895,"Useful","Neither",1,14.7370605662928,78.7666666666667,2.5,"Useful","Neither"
"489",10489,"Automobile, driver","AutoD","D","45-54","45-54","Non-white/multiple","Male","Grad deg","No",3,0,0,1,0,"150k+","No","Yes",2,2,"No","No","No","SF","Owned","5+ years","No",5,"Very flexible","Somewhat dissatisfied","Somewhat dissatisfied",20,"Yes",50,38,0,-0.3,1,1,0,0,0.26,1,1,1,0,0,9.01547462817148,178.266666666667,0,NA,NA,0,9.51567843792253,51.8166666666667,0,NA,NA,1,10.2619452397996,24.8,1.28274315497495,"Neither","Liked",1,10.2619452397996,23.8,0.641371577487473,"Useful","Liked",1,20.7885946074922,85.9833333333333,2.5,"Neither","Neither"
"490",10490,"Automobile, driver","AutoD","D","45-54","45-54","Non-white/multiple","Female","Grad deg","No",1,0,0,0,0,"50-75k","No","Yes",1,1,"No","Yes","No","MF","Owned","0-5 years","No",5,"Somewhat flexible","Somewhat dissatisfied","Somewhat dissatisfied",10,"No",50,38,0,-0.3,1,1,0,0,0.26,1,1,1,0,0,7.22406148095124,155.633333333333,0,NA,NA,0,9.1540404040404,68.1333333333333,0,NA,NA,1,6.66296329436093,19.9833333333333,5.83287041179512,"Neither","Liked",0,6.66296329436093,16.4833333333333,2.91643520589756,NA,NA,1,6.76797502584904,37.4333333333333,2.5,"Wasted","Disliked"
